gameId,actionNumber,teamId,personId,playerNameI,xLegacy,yLegacy,shotDistance,shotResult,isFieldGoal,scoreHome,scoreAway,location,actionType,subType,shotValue,actionId,scoreDiff,clutchFlag
0022400094,354,1610612759,203084,H. Barnes,-13,13,2,1,1,64,48,h,Made Shot,Driving Reverse Layup Shot,2,259,0.0,0
0022400109,361,1610612759,101108,C. Paul,1,13,1,0,1,0,0,h,Missed Shot,Driving Finger Roll Layup Shot,2,259,0.0,0
0022400125,343,1610612759,1630577,J. Champagnie,-228,-19,0,1,1,63,47,v,Made Shot,Jump Shot,3,259,0.0,0
0022400146,367,1610612750,203944,J. Randle,10,3,1,0,1,0,0,v,Missed Shot,Driving Floating Bank Jump Shot,2,259,0.0,0
0022400168,341,1610612759,101108,C. Paul,-143,227,27,1,1,55,61,v,Made Shot,Pullup Jump shot,3,259,0.0,0
0022400232,367,1610612759,1642264,S. Castle,-17,42,5,1,1,59,53,v,Made Shot,Driving Layup Shot,2,259,-1.0,0
0022400262,368,1610612762,1642271,K. Filipowski,-15,25,3,0,1,0,0,v,Missed Shot,Putback Layup Shot,2,259,9.0,0
0022400296,359,1610612759,1641705,V. Wembanyama,110,239,26,1,1,56,62,h,Made Shot,Jump Shot,3,259,0.0,0
0022400313,349,1610612758,1627734,D. Sabonis,-15,85,9,0,1,0,0,h,Missed Shot,Putback Layup Shot,2,259,0.0,0
0022400331,352,1610612741,202696,N. Vučević,4,279,28,0,1,0,0,v,Missed Shot,Jump Shot,3,259,0.0,0
0022400337,364,1610612759,203084,H. Barnes,141,219,26,1,1,66,73,h,Made Shot,Jump Shot,3,259,-9.0,0
0022400386,349,1610612759,101108,C. Paul,55,73,9,0,1,0,0,h,Missed Shot,Fadeaway Jump Shot,2,259,0.0,0
0022400394,356,1610612759,1630170,D. Vassell,-20,26,3,0,1,0,0,v,Missed Shot,Driving Layup Shot,2,259,-1.0,0
0022400405,352,1610612759,101108,C. Paul,-11,152,15,0,1,0,0,v,Missed Shot,Pullup Jump shot,2,259,-2.0,0
0022400421,355,1610612759,1631110,J. Sochan,12,3,1,1,1,44,43,v,Made Shot,Cutting Dunk Shot,2,259,0.0,0
0022400498,349,1610612741,203897,Z. LaVine,184,116,22,1,1,56,71,h,Made Shot,Step Back Jump shot,2,259,0.0,0
0022400621,373,1610612759,203084,H. Barnes,227,96,25,1,1,67,80,v,Made Shot,Jump Shot,3,259,0.0,0
0022400684,364,1610612759,101108,C. Paul,-225,-15,0,1,1,73,71,h,Made Shot,Jump Shot,3,259,0.0,0
0022400719,365,1610612737,1642258,Z. Risacher,-16,122,12,1,1,59,74,h,Made Shot,Turnaround Fadeaway shot,2,259,-13.0,0
0022400734,369,1610612759,203084,H. Barnes,6,11,1,1,1,67,59,v,Made Shot,Cutting Layup Shot,2,259,0.0,0
0022400757,374,1610612759,203084,H. Barnes,16,3,2,0,1,0,0,v,Missed Shot,Putback Layup Shot,2,259,0.0,0
0022400769,355,1610612738,1628369,J. Tatum,-147,222,27,0,1,0,0,h,Missed Shot,Step Back Jump shot,3,259,0.0,0
0022400818,351,1610612740,203482,K. Olynyk,28,16,3,0,1,0,0,h,Missed Shot,Turnaround Hook Shot,2,259,0.0,0
0022400833,353,1610612759,1630170,D. Vassell,40,26,5,0,1,0,0,v,Missed Shot,Driving Floating Jump Shot,2,259,14.0,0
0022400871,370,1610612759,1628368,D. Fox,22,187,19,1,1,85,87,h,Made Shot,Pullup Jump shot,2,259,0.0,0
0022400910,353,1610612758,203897,Z. LaVine,4,278,28,1,1,76,49,h,Made Shot,Step Back Jump shot,3,259,0.0,0
0022400925,376,1610612759,202687,B. Biyombo,-2,13,1,1,1,83,77,v,Made Shot,Alley Oop Dunk Shot,2,259,-13.0,0
0022400937,363,1610612742,203957,D. Exum,18,27,3,1,1,69,72,v,Made Shot,Driving Floating Bank Jump Shot,2,259,-3.0,0
0022400951,367,1610612742,203957,D. Exum,-2,18,2,1,1,74,72,v,Made Shot,Running Layup Shot,2,259,9.0,0
0022400973,380,1610612740,1628971,B. Brown,107,8,11,1,1,65,67,v,Made Shot,Driving Floating Jump Shot,2,259,-6.0,0
0022401018,356,1610612759,1642264,S. Castle,1,27,3,0,1,0,0,h,Missed Shot,Driving Layup Shot,2,259,0.0,0
0022401046,354,1610612765,203501,T. Hardaway Jr.,-23,5,2,1,1,69,46,h,Made Shot,Driving Layup Shot,2,259,24.0,0
0022401059,342,1610612739,1629631,D. Hunter,232,26,0,0,1,0,0,h,Missed Shot,Pullup Jump shot,3,259,0.0,0
0022401080,355,1610612738,1628369,J. Tatum,-183,195,27,0,1,0,0,v,Missed Shot,Step Back Jump shot,3,259,6.0,0
0022401110,348,1610612759,1642264,S. Castle,-152,222,27,0,1,0,0,v,Missed Shot,Jump Shot,3,259,0.0,0
0022400025,372,1610612759,1630577,J. Champagnie,-114,229,26,1,1,71,57,h,Made Shot,Jump Shot,3,263,11.0,0
0022400038,378,1610612759,1641705,V. Wembanyama,1,24,2,0,1,0,0,v,Missed Shot,Layup Shot,2,263,6.0,0
0022400057,362,1610612759,101108,C. Paul,-27,192,19,1,1,59,52,v,Made Shot,Pullup Jump shot,2,263,-11.0,0
0022400168,346,1610612746,1627884,D. Jones Jr.,-246,-18,25,0,1,0,0,h,Missed Shot,Jump Shot,3,263,-6.0,0
0022400173,361,1610612745,1641708,A. Thompson,-28,21,4,1,1,75,53,h,Made Shot,Alley Oop Dunk Shot,2,263,22.0,0
0022400197,360,1610612759,1641705,V. Wembanyama,11,13,2,1,1,50,53,h,Made Shot,Running Layup Shot,2,263,-5.0,0
0022400224,371,1610612764,1628398,K. Kuzma,-26,256,26,0,1,0,0,v,Missed Shot,Running Pull-Up Jump Shot,3,263,0.0,0
0022400269,370,1610612759,203084,H. Barnes,-65,22,7,1,1,49,57,h,Made Shot,Fadeaway Jump Shot,2,263,-14.0,0
0022400296,364,1610612759,1641705,V. Wembanyama,-224,-11,0,0,1,0,0,h,Missed Shot,Jump Shot,3,263,-6.0,0
0022400394,361,1610612755,202331,P. George,5,9,1,0,1,0,0,h,Missed Shot,Driving Layup Shot,2,263,0.0,0
0022400405,356,1610612759,1630170,D. Vassell,156,198,25,0,1,0,0,v,Missed Shot,Running Pull-Up Jump Shot,3,263,0.0,0
0022400441,359,1610612759,1630170,D. Vassell,2,18,2,1,1,61,52,v,Made Shot,Running Layup Shot,2,263,0.0,0
0022400451,348,1610612746,1626181,N. Powell,201,166,26,0,1,0,0,v,Missed Shot,Pullup Jump shot,3,263,-19.0,0
0022400475,370,1610612759,1641705,V. Wembanyama,-69,40,8,1,1,56,63,v,Made Shot,Turnaround Bank shot,2,263,0.0,0
0022400484,371,1610612759,1630170,D. Vassell,130,224,26,1,1,69,57,h,Made Shot,Jump Shot,3,263,0.0,0
0022400567,366,1610612759,101108,C. Paul,-107,236,26,1,1,58,51,h,Made Shot,Step Back Jump shot,3,263,3.0,0
0022400582,377,1610612759,203084,H. Barnes,32,7,3,0,1,0,0,h,Missed Shot,Driving Layup Shot,2,263,0.0,0
0022400693,371,1610612748,1628389,B. Adebayo,17,262,26,0,1,0,0,v,Missed Shot,Jump Shot,3,263,8.0,0
0022400719,372,1610612737,1629631,D. Hunter,-227,22,0,1,1,65,79,h,Made Shot,Jump Shot,3,263,-15.0,0
0022400734,376,1610612759,101108,C. Paul,230,78,24,1,1,69,62,v,Made Shot,Jump Shot,3,263,-8.0,0
0022400743,351,1610612753,203484,K. Caldwell-Pope,28,264,27,1,1,68,67,h,Made Shot,Running Jump Shot,3,263,0.0,0
0022400757,371,1610612764,1629673,J. Poole,4,25,3,1,1,73,71,h,Made Shot,Driving Finger Roll Layup Shot,2,263,0.0,0
0022400769,359,1610612738,1630573,S. Hauser,1,15,2,1,1,70,54,h,Made Shot,Running Layup Shot,2,263,0.0,0
0022400795,365,1610612759,1631110,J. Sochan,2,7,1,1,1,71,59,h,Made Shot,Finger Roll Layup Shot,2,263,9.0,0
0022400802,368,1610612759,1631110,J. Sochan,224,1,0,0,1,0,0,h,Missed Shot,Jump Shot,3,263,-3.0,0
0022400818,355,1610612740,203482,K. Olynyk,0,0,0,1,1,43,55,h,Made Shot,Putback Layup Shot,2,263,0.0,0
0022400833,357,1610612740,1630530,T. Murphy III,-158,199,25,1,1,47,49,h,Made Shot,Jump Shot,3,263,0.0,0
0022400871,376,1610612760,1628983,S. Gilgeous-Alexander,-59,36,7,0,1,0,0,v,Missed Shot,Driving Floating Bank Jump Shot,2,263,2.0,0
0022400888,373,1610612751,1626156,D. Russell,-39,248,25,0,1,0,0,v,Missed Shot,Jump Shot,3,263,-2.0,0
0022400910,359,1610612758,203897,Z. LaVine,-66,255,26,0,1,0,0,h,Missed Shot,Step Back Jump shot,3,263,27.0,0
0022400937,371,1610612742,202691,K. Thompson,-176,210,27,1,1,72,75,v,Made Shot,Step Back Jump shot,3,263,3.0,0
0022400951,374,1610612759,1628368,D. Fox,16,113,11,0,1,0,0,h,Missed Shot,Driving Floating Jump Shot,2,263,2.0,0
0022400973,387,1610612759,1642264,S. Castle,38,5,4,0,1,0,0,h,Missed Shot,Driving Finger Roll Layup Shot,2,263,-2.0,0
0022401018,361,1610612759,203084,H. Barnes,228,40,0,0,1,0,0,h,Missed Shot,Jump Shot,3,263,0.0,0
0022401059,354,1610612739,1629622,M. Strus,-185,185,26,1,1,57,49,h,Made Shot,Step Back Jump shot,3,263,0.0,0
0022401110,352,1610612759,1642264,S. Castle,52,150,16,1,1,55,68,v,Made Shot,Pullup Jump shot,2,263,0.0,0
0022401215,380,1610612759,1641705,V. Wembanyama,120,57,13,0,1,0,0,v,Missed Shot,Fadeaway Jump Shot,2,263,0.0,0
0022400025,586,1610612760,1629652,L. Dort,1,41,4,0,1,0,0,v,Missed Shot,Running Layup Shot,2,426,-14.0,0
0022400074,604,1610612759,1629640,K. Johnson,66,30,7,0,1,0,0,v,Missed Shot,Driving Layup Shot,2,426,-1.0,0
0022400094,580,1610612745,1630224,J. Green,11,5,1,1,1,95,90,v,Made Shot,Driving Layup Shot,2,426,-16.0,0
0022400125,580,1610612760,1641717,C. Wallace,-20,0,2,1,1,99,82,h,Made Shot,Driving Finger Roll Layup Shot,2,426,18.0,0
0022400168,570,1610612759,1629640,K. Johnson,-29,13,3,1,1,102,95,v,Made Shot,Reverse Layup Shot,2,426,0.0,1
0022400173,585,1610612759,1631321,S. Cissoko,-54,17,6,0,1,0,0,v,Missed Shot,Driving Layup Shot,2,426,-22.0,0
0022400183,601,1610612759,1642264,S. Castle,56,73,9,0,1,0,0,h,Missed Shot,Driving Floating Jump Shot,2,426,1.0,1
0022400197,594,1610612762,1628374,L. Markkanen,-31,4,3,0,1,0,0,v,Missed Shot,Driving Layup Shot,2,426,3.0,0
0022400216,589,1610612758,1631165,K. Ellis,-156,197,25,0,1,0,0,v,Missed Shot,Jump Shot,3,426,0.0,1
0022400232,615,1610612742,1630702,J. Hardy,-5,1,1,1,1,101,78,h,Made Shot,Driving Dunk Shot,2,426,6.0,0
0022400269,613,1610612759,1642264,S. Castle,12,10,2,1,1,90,90,h,Made Shot,Driving Layup Shot,2,426,-8.0,0
0022400313,593,1610612759,1641705,V. Wembanyama,-20,42,5,1,1,101,103,v,Made Shot,Cutting Dunk Shot,2,426,0.0,0
0022400441,592,1610612759,203084,H. Barnes,25,23,3,1,1,98,101,v,Made Shot,Driving Layup Shot,2,426,-9.0,0
0022400451,563,1610612759,1631103,M. Branham,31,263,26,0,1,0,0,h,Missed Shot,Jump Shot,3,426,0.0,0
0022400516,571,1610612759,1629640,K. Johnson,-163,225,28,0,1,0,0,v,Missed Shot,Jump Shot,3,426,-11.0,0
0022400582,606,1610612763,1628991,J. Jackson Jr.,-224,-22,0,0,1,0,0,v,Missed Shot,Jump Shot,3,426,0.0,0
0022400684,592,1610612749,203507,G. Antetokounmpo,-89,79,12,0,1,0,0,v,Missed Shot,Fadeaway Jump Shot,2,426,-2.0,0
0022400703,589,1610612759,1630170,D. Vassell,146,217,26,0,1,0,0,v,Missed Shot,Jump Shot,3,426,0.0,0
0022400734,607,1610612759,1642264,S. Castle,181,129,22,0,1,0,0,v,Missed Shot,Jump Shot,2,426,-7.0,0
0022400743,573,1610612753,1641710,A. Black,170,192,26,1,1,105,109,h,Made Shot,Jump Shot,3,426,1.0,1
0022400757,594,1610612759,1628368,D. Fox,114,148,19,1,1,109,117,v,Made Shot,Pullup Jump shot,2,426,-2.0,0
0022400818,583,1610612759,1628368,D. Fox,123,98,16,0,1,0,0,v,Missed Shot,Turnaround Fadeaway shot,2,426,12.0,0
0022400833,584,1610612759,1629640,K. Johnson,179,197,27,0,1,0,0,v,Missed Shot,Jump Shot,3,426,2.0,0
0022400844,577,1610612759,1630577,J. Champagnie,-227,11,0,0,1,0,0,v,Missed Shot,Jump Shot,3,426,-14.0,0
0022400863,584,1610612759,1629640,K. Johnson,-59,50,8,0,1,0,0,v,Missed Shot,Driving Floating Bank Jump Shot,2,426,0.0,0
0022400937,605,1610612759,1630170,D. Vassell,11,10,1,0,1,0,0,h,Missed Shot,Driving Layup Shot,2,426,-3.0,1
0022400964,600,1610612766,1629610,D. Jeffries,-4,26,3,1,1,116,141,v,Made Shot,Cutting Layup Shot,2,426,24.0,0
0022401033,589,1610612759,1630572,S. Mamukelashvili,15,9,2,1,1,74,105,v,Made Shot,Driving Finger Roll Layup Shot,2,426,0.0,0
0022401080,591,1610612738,1628436,L. Kornet,-20,13,2,1,1,107,117,v,Made Shot,Cutting Layup Shot,2,426,0.0,1
0022401110,563,1610612759,101108,C. Paul,3,272,27,1,1,95,101,v,Made Shot,Pullup Jump shot,3,426,13.0,0
0022401218,590,1610612750,203497,R. Gobert,-21,35,4,0,1,0,0,v,Missed Shot,Layup Shot,2,426,0.0,0
0022400015,624,1610612747,203076,A. Davis,-4,16,2,1,1,115,116,v,Made Shot,Cutting Dunk Shot,2,448,1.0,1
0022400057,622,1610612756,1626164,D. Booker,93,89,13,1,1,97,84,h,Made Shot,Driving Floating Jump Shot,2,448,7.0,0
0022400074,633,1610612742,1641726,D. Lively II,0,6,1,1,1,108,87,h,Made Shot,Cutting Dunk Shot,2,448,0.0,0
0022400125,610,1610612759,1631103,M. Branham,176,178,25,0,1,0,0,v,Missed Shot,Jump Shot,3,448,-17.0,0
0022400168,599,1610612746,1629599,A. Coffey,-62,110,13,1,1,109,100,h,Made Shot,Jump Shot,2,448,7.0,0
0022400216,623,1610612759,1629646,C. Bassey,17,56,6,1,1,116,96,h,Made Shot,Floating Jump shot,2,448,0.0,1
0022400262,622,1610612762,1629234,D. Eubanks,-2,4,0,1,1,95,97,v,Made Shot,Driving Reverse Dunk Shot,2,448,0.0,0
0022400331,638,1610612741,202696,N. Vučević,-167,21,17,1,1,105,120,v,Made Shot,Jump Shot,2,448,0.0,0
0022400354,606,1610612759,1630170,D. Vassell,-25,191,19,0,1,0,0,h,Missed Shot,Pullup Jump shot,2,448,0.0,0
0022400394,623,1610612755,1630178,T. Maxey,-5,35,4,0,1,0,0,h,Missed Shot,Driving Layup Shot,2,448,0.0,1
0022400405,610,1610612752,1628973,J. Brunson,108,106,15,0,1,0,0,h,Missed Shot,Pullup Jump shot,2,448,0.0,1
0022400441,626,1610612750,1630162,A. Edwards,-4,13,1,0,1,0,0,h,Missed Shot,Driving Layup Shot,2,448,-3.0,1
0022400552,625,1610612747,2544,L. James,10,24,3,1,1,100,118,h,Made Shot,Driving Layup Shot,2,448,1.0,1
0022400633,618,1610612759,203084,H. Barnes,12,26,3,1,1,96,123,h,Made Shot,Driving Dunk Shot,2,448,-4.0,0
0022400703,614,1610612759,1630170,D. Vassell,-207,149,26,0,1,0,0,v,Missed Shot,Jump Shot,3,448,0.0,0
0022400719,636,1610612759,1628368,D. Fox,-109,74,13,0,1,0,0,v,Missed Shot,Pullup Jump shot,2,448,14.0,0
0022400757,622,1610612764,1630551,J. Champagnie,33,148,15,0,1,0,0,h,Missed Shot,Jump Shot,2,448,-8.0,0
0022400802,622,1610612759,1628368,D. Fox,-16,46,5,1,1,101,119,h,Made Shot,Driving Floating Jump Shot,2,448,0.0,1
0022400833,617,1610612759,1630170,D. Vassell,134,-5,13,1,1,91,89,v,Made Shot,Step Back Jump shot,2,448,0.0,0
0022400863,615,1610612763,1630205,L. Stevens,-123,224,26,0,1,0,0,h,Missed Shot,Jump Shot,3,448,0.0,0
0022400910,621,1610612758,201942,D. DeRozan,141,29,14,0,1,0,0,h,Missed Shot,Turnaround Fadeaway shot,2,448,0.0,1
0022400925,641,1610612759,1630577,J. Champagnie,1,-5,1,1,1,138,124,v,Made Shot,Driving Layup Shot,2,448,-6.0,0
0022400951,626,1610612759,1631110,J. Sochan,227,31,0,0,1,0,0,h,Missed Shot,Jump Shot,3,448,0.0,1
0022400964,632,1610612766,1631217,M. Diabaté,-9,46,5,0,1,0,0,v,Missed Shot,Cutting Layup Shot,2,448,25.0,0
0022401033,624,1610612759,1631103,M. Branham,-116,225,25,0,1,0,0,v,Missed Shot,Jump Shot,3,448,31.0,0
0022401080,620,1610612738,1628401,D. White,-65,264,27,0,1,0,0,v,Missed Shot,Pullup Jump shot,3,448,10.0,0
0022401086,641,1610612759,1629162,J. McLaughlin,-92,239,26,1,1,99,141,h,Made Shot,Jump Shot,3,448,0.0,1
0022401110,596,1610612743,1629618,J. Pickett,206,169,27,0,1,0,0,h,Missed Shot,Jump Shot,3,448,-6.0,0
0022401215,634,1610612757,1629014,A. Simons,33,27,4,1,1,114,114,h,Made Shot,Driving Layup Shot,2,448,0.0,1
0022400269,688,1610612744,201939,S. Curry,124,319,34,0,1,0,0,v,Missed Shot,Pullup Jump shot,3,481,0.0,1
0022400421,660,1610612751,1629651,N. Claxton,232,-8,0,0,1,0,0,h,Missed Shot,Jump Shot,3,481,1.0,1
0022400567,663,1610612763,1629630,J. Morant,5,248,25,1,1,108,118,v,Made Shot,Pullup Jump shot,3,481,6.0,0
0022400693,653,1610612748,1628389,B. Adebayo,-94,165,19,1,1,103,105,v,Made Shot,Pullup Jump shot,2,481,0.0,1
0022400719,678,1610612759,1628368,D. Fox,0,1,0,0,1,0,0,v,Missed Shot,Driving Layup Shot,2,481,0.0,1
0022400795,685,1610612756,1626220,R. O'Neale,180,208,28,0,1,0,0,v,Missed Shot,Jump Shot,3,481,0.0,1
0022400844,651,1610612759,1630572,S. Mamukelashvili,-168,182,25,0,1,0,0,v,Missed Shot,Jump Shot,3,481,0.0,1
0022400863,660,1610612763,1628991,J. Jackson Jr.,-82,162,18,0,1,0,0,h,Missed Shot,Pullup Jump shot,2,481,0.0,1
0022401033,662,1610612761,1631115,O. Robinson,-4,79,8,0,1,0,0,h,Missed Shot,Turnaround Bank shot,2,481,0.0,1
0022401110,639,1610612743,1628427,V. Čančar,175,269,32,0,1,0,0,h,Missed Shot,Jump Shot,3,481,0.0,1
0022401218,664,1610612759,1629646,C. Bassey,-1,39,4,1,1,79,98,h,Made Shot,Dunk Shot,2,481,0.0,1
0022400074,687,1610612759,1631103,M. Branham,-75,124,14,1,1,116,101,v,Made Shot,Pullup Jump shot,2,485,-21.0,0
0022400197,674,1610612762,203903,J. Clarkson,-129,3,13,0,1,0,0,v,Missed Shot,Step Back Jump shot,2,485,0.0,1
0022400262,676,1610612759,203084,H. Barnes,-6,17,2,1,1,106,103,h,Made Shot,Running Dunk Shot,2,485,-2.0,0
0022400331,699,1610612741,1630245,A. Dosunmu,7,13,1,1,1,115,130,v,Made Shot,Driving Layup Shot,2,485,0.0,1
0022400337,680,1610612758,1641732,C. Jones,-5,91,9,1,1,111,132,v,Made Shot,Driving Floating Jump Shot,2,485,0.0,1
0022400370,672,1610612759,1641705,V. Wembanyama,-157,209,26,0,1,0,0,h,Missed Shot,Jump Shot,3,485,7.0,0
0022400394,664,1610612759,1630577,J. Champagnie,147,232,27,0,1,0,0,v,Missed Shot,Running Jump Shot,3,485,0.0,1
0022400498,649,1610612741,1630172,P. Williams,132,236,27,0,1,0,0,h,Missed Shot,Jump Shot,3,485,-15.0,0
0022400567,669,1610612759,1642264,S. Castle,224,18,0,0,1,0,0,h,Missed Shot,Jump Shot,3,485,-10.0,0
0022400633,673,1610612754,1628418,T. Bryant,18,21,3,0,1,0,0,v,Missed Shot,Driving Layup Shot,2,485,27.0,0
0022400734,685,1610612766,1628970,M. Bridges,-230,36,0,1,1,117,116,h,Made Shot,Jump Shot,3,485,0.0,1
0022400833,667,1610612759,1630170,D. Vassell,-222,141,26,1,1,99,97,v,Made Shot,Pullup Jump shot,3,485,-2.0,0
0022401003,663,1610612752,1626166,C. Payne,-227,133,26,1,1,118,103,v,Made Shot,Step Back Jump shot,3,485,0.0,1
0022401033,666,1610612761,1642367,J. Mogbo,-18,21,3,0,1,0,0,h,Missed Shot,Running Finger Roll Layup Shot,2,485,0.0,1
0022401110,643,1610612759,1630577,J. Champagnie,-8,31,3,1,1,101,109,v,Made Shot,Layup Shot,2,485,0.0,1
0022400197,676,1610612759,1641705,V. Wembanyama,61,195,20,0,1,0,0,h,Missed Shot,Jump Shot,2,487,0.0,1
0022400232,694,1610612759,1631103,M. Branham,-43,9,4,0,1,0,0,v,Missed Shot,Fadeaway Jump Shot,2,487,-19.0,0
0022400313,676,1610612759,1629640,K. Johnson,172,206,27,0,1,0,0,v,Missed Shot,Jump Shot,3,487,2.0,1
0022400370,674,1610612737,1629027,T. Young,82,34,9,1,1,110,111,v,Made Shot,Driving Floating Jump Shot,2,487,0.0,1
0022400498,654,1610612759,101108,C. Paul,-137,214,25,0,1,0,0,v,Missed Shot,Pullup Jump shot,3,487,0.0,1
0022400516,648,1610612759,1630572,S. Mamukelashvili,-201,177,27,1,1,121,105,v,Made Shot,Jump Shot,3,487,-19.0,0
0022400567,671,1610612763,1629630,J. Morant,-7,3,1,1,1,111,122,v,Made Shot,Driving Finger Roll Layup Shot,2,487,0.0,1
0022400684,678,1610612749,1630649,S. Umude,-233,70,24,0,1,0,0,v,Missed Shot,Running Jump Shot,3,487,0.0,1
0022400703,666,1610612763,1628991,J. Jackson Jr.,-223,5,0,1,1,119,99,h,Made Shot,Jump Shot,3,487,0.0,1
0022400802,680,1610612765,1631204,M. Sasser,61,256,26,0,1,0,0,v,Missed Shot,Step Back Jump shot,3,487,18.0,0
0022401003,667,1610612752,1626166,C. Payne,-22,26,3,1,1,120,105,v,Made Shot,Driving Finger Roll Layup Shot,2,487,-15.0,0
0022401033,668,1610612759,1630572,S. Mamukelashvili,-234,-26,24,0,1,0,0,v,Missed Shot,Jump Shot,3,487,0.0,1
0022401110,644,1610612743,1641816,H. Tyson,86,271,28,0,1,0,0,h,Missed Shot,Jump Shot,3,487,-8.0,0
0022401218,673,1610612759,1629646,C. Bassey,13,36,4,1,1,81,102,h,Made Shot,Dunk Shot,2,487,-19.0,0
0022400038,679,1610612762,1641718,K. George,-62,279,29,0,1,0,0,h,Missed Shot,Pullup Jump shot,3,490,-10.0,0
0022400262,682,1610612762,1628381,J. Collins,50,51,7,0,1,0,0,v,Missed Shot,Jump Shot,2,490,-3.0,0
0022400337,685,1610612759,1631103,M. Branham,89,250,27,0,1,0,0,h,Missed Shot,Running Pull-Up Jump Shot,3,490,-21.0,0
0022400354,659,1610612740,1627749,D. Murray,129,75,15,1,1,114,114,v,Made Shot,Pullup Jump shot,2,490,-6.0,0
0022400833,673,1610612759,1628368,D. Fox,-222,10,0,1,1,99,100,v,Made Shot,Step Back Jump shot,3,490,-2.0,1
0022400863,674,1610612763,1628991,J. Jackson Jr.,-121,224,25,1,1,128,128,h,Made Shot,Step Back Bank Jump Shot,3,490,-2.0,1
0022401110,648,1610612743,201599,D. Jordan,-21,6,2,1,1,103,111,h,Made Shot,Cutting Dunk Shot,2,490,0.0,1
0022400109,668,1610612759,101108,C. Paul,153,199,25,0,1,0,0,h,Missed Shot,Pullup Jump shot,3,491,-7.0,0
0022400130,659,1610612762,1641718,K. George,-74,263,27,0,1,0,0,h,Missed Shot,Pullup Jump shot,3,491,10.0,0
0022400197,680,1610612759,1629640,K. Johnson,-225,134,26,0,1,0,0,h,Missed Shot,Jump Shot,3,491,0.0,1
0022400232,698,1610612759,1630572,S. Mamukelashvili,15,8,2,1,1,104,88,v,Made Shot,Cutting Layup Shot,2,491,0.0,1
0022400313,680,1610612758,1628368,D. Fox,199,155,25,1,1,119,121,h,Made Shot,Running Jump Shot,3,491,0.0,1
0022400331,705,1610612759,1630170,D. Vassell,4,39,4,0,1,0,0,h,Missed Shot,Driving Layup Shot,2,491,-15.0,0
0022400354,660,1610612759,101108,C. Paul,145,209,25,0,1,0,0,h,Missed Shot,Pullup Jump shot,3,491,0.0,1
0022400370,680,1610612759,1630170,D. Vassell,-115,34,12,1,1,112,112,h,Made Shot,Jump Shot,2,491,-1.0,1
0022400498,658,1610612759,1641705,V. Wembanyama,141,162,21,0,1,0,0,v,Missed Shot,Pullup Jump shot,2,491,0.0,1
0022400833,675,1610612740,203468,C. McCollum,12,8,1,1,1,101,100,h,Made Shot,Driving Layup Shot,2,491,-1.0,1
0022400844,663,1610612759,1642264,S. Castle,-9,16,2,1,1,118,106,v,Made Shot,Running Dunk Shot,2,491,0.0,1
0022401110,650,1610612759,1642264,S. Castle,-7,31,3,1,1,103,113,v,Made Shot,Cutting Dunk Shot,2,491,8.0,0
0022401218,679,1610612759,1631321,S. Cissoko,-233,22,0,1,1,84,104,h,Made Shot,Jump Shot,3,491,-23.0,0
0022400057,684,1610612759,1642264,S. Castle,118,241,27,0,1,0,0,v,Missed Shot,Running Pull-Up Jump Shot,3,494,-11.0,0
0022400130,662,1610612759,1642264,S. Castle,37,51,6,0,1,0,0,v,Missed Shot,Driving Layup Shot,2,494,0.0,1
0022400197,683,1610612759,1642264,S. Castle,1,15,2,1,1,99,102,h,Made Shot,Cutting Dunk Shot,2,494,0.0,1
0022400262,688,1610612762,1629012,C. Sexton,-156,210,26,0,1,0,0,v,Missed Shot,Pullup Jump shot,3,494,0.0,0
0022400370,684,1610612759,1630170,D. Vassell,-112,234,26,1,1,115,115,h,Made Shot,Jump Shot,3,494,0.0,1
0022400567,681,1610612763,1628991,J. Jackson Jr.,75,263,27,0,1,0,0,v,Missed Shot,Jump Shot,3,494,11.0,0
0022400703,677,1610612763,1641713,G. Jackson,54,117,13,0,1,0,0,h,Missed Shot,Step Back Jump shot,2,494,20.0,0
0022400802,690,1610612765,1631204,M. Sasser,97,165,19,0,1,0,0,v,Missed Shot,Step Back Jump shot,2,494,0.0,1
0022401033,677,1610612761,1642419,J. Battle,102,235,26,0,1,0,0,h,Missed Shot,Jump Shot,3,494,0.0,1
0022401218,685,1610612750,1642265,R. Dillingham,96,258,28,0,1,0,0,v,Missed Shot,Pullup Jump shot,3,494,20.0,0
0022400025,95,1610612759,203084,H. Barnes,-238,17,24,1,1,21,21,h,Made Shot,Jump Shot,3,67,0.0,0
0022400038,91,1610612759,1629640,K. Johnson,44,94,10,1,1,24,19,v,Made Shot,Driving Floating Jump Shot,2,67,0.0,0
0022400074,91,1610612742,1629023,P. Washington,-162,177,24,0,1,0,0,h,Missed Shot,Jump Shot,3,67,15.0,0
0022400094,89,1610612759,1629640,K. Johnson,-43,52,7,0,1,0,0,h,Missed Shot,Driving Floating Jump Shot,2,67,3.0,0
0022400146,90,1610612750,1629675,N. Reid,-72,34,8,1,1,20,23,v,Made Shot,Driving Hook Shot,2,67,-13.0,0
0022400173,87,1610612745,1627832,F. VanVleet,-69,45,8,1,1,17,8,h,Made Shot,Driving Floating Jump Shot,2,67,0.0,0
0022400296,95,1610612759,203084,H. Barnes,223,2,0,1,1,16,19,h,Made Shot,Jump Shot,3,67,0.0,0
